Date,tracking,SP500
2012-12-14,1.0178898755697507,1.0277684172328083
2012-12-17,1.0283704753731717,1.039968635605813
2012-12-18,1.03853432014702,1.0519143980122565
2012-12-19,1.0374367650994052,1.043931208169136
2012-12-20,1.0419858068099381,1.0496604169425732
2012-12-21,1.033275875979286,1.039815979776554
2012-12-24,1.0316543566522505,1.037278520382073
2012-12-26,1.0257419330731616,1.0323125907549298
2012-12-27,1.0236143090095906,1.0310547777245487
2012-12-28,1.016086951838344,1.0196616826720553
2012-12-31,1.0279433759011238,1.0369367310806337
2013-01-02,1.048470739581929,1.063278470706513
2013-01-03,1.043808965395178,1.0610608785263622
2013-01-04,1.0528804780802372,1.0662230418968142
2013-01-07,1.0496879523858291,1.0628931034910238
2013-01-08,1.0496619225656987,1.059446809392118
2013-01-09,1.0532038647184407,1.06226055808688
2013-01-10,1.0590709252516066,1.0703309925114894
2013-01-11,1.062784079906628,1.070280136819533
2013-01-14,1.0604098007264173,1.0692840575336195
2013-01-15,1.0620144555887079,1.0704909261186548
2013-01-16,1.060010425011894,1.0707018041711658
2013-01-17,1.067108135366717,1.076743691134416
2013-01-18,1.0741144542577683,1.0804081410637392
2013-01-22,1.078207629595396,1.0851923037499973
2013-01-23,1.0833773097302393,1.086828206217961
2013-01-24,1.0906610835395818,1.0868353952424783
2013-01-25,1.0969474453018462,1.0927537374880958
2013-01-28,1.0934953871530422,1.090732556558032
2013-01-29,1.099397902160707,1.0963018317243036
2013-01-30,1.0908032362458187,1.0920266697245564
2013-01-31,1.0880060406267411,1.0892274765856074
2013-02-01,1.0985294206202445,1.1001771597061378
2013-02-04,1.0985294206202445,1.1001771597061378
2013-02-05,1.1067391613680808,1.1116371663566376
2013-02-06,1.1090284176818155,1.11224764480418
2013-02-07,1.1015036658495023,1.1102395936200586
2013-02-08,1.110020624661897,1.1165212633053174
2013-02-11,1.1073773268189637,1.1158445202461722
2013-02-12,1.1096867334932516,1.1176245960253355
2013-02-13,1.113586824422258,1.1182865238257889
2013-02-14,1.1114449388578886,1.1190588926455802
2013-02-15,1.1120455816999038,1.1178893851034062
2013-02-19,1.1244785766335048,1.126090753157316
2013-02-20,1.112232452758395,1.112122568105044
2013-02-21,1.104200459115346,1.1051127957971754
2013-02-22,1.1154733271270065,1.1148073623483101
2013-02-25,1.0949611147825862,1.094395707027977
2013-02-26,1.09954530925536,1.1010818781702412
2013-02-27,1.1134993719554127,1.1150942396302486
2013-02-28,1.1137040576489974,1.1141307090786117
2013-03-01,1.1160619105707432,1.1167197877717854
2013-03-04,1.1160619105707432,1.1167197877717854
2013-03-05,1.1287231451914361,1.1274023476815678
2013-03-06,1.1317196798089892,1.128625029861968
2013-03-07,1.1350035319815284,1.1306751675705957
2013-03-08,1.146280390641614,1.135741880299011
2013-03-11,1.1477455963192087,1.139432003046247
2013-03-12,1.1438450522607775,1.1366936597243824
2013-03-13,1.1496929034675882,1.138187334037164
2013-03-14,1.1532892351321988,1.1445645868833578
2013-03-15,1.1518170996935593,1.1427121518781693
2013-03-18,1.1434903072628146,1.1364154280264596
2013-03-19,1.1421772694474266,1.1336624268188062
2013-03-20,1.1497249623253618,1.1412551222798588
2013-03-21,1.1393840419576415,1.131802752248076
2013-03-22,1.1436597771499328,1.1399225953333976
2013-03-25,1.1413753132209568,1.1361152094998537
2013-03-26,1.146826543059404,1.1449599922902358
2013-03-27,1.1454174508933355,1.144286355185435
2013-03-28,1.1511810240747546,1.148928346735395
2013-04-01,1.1436267284245838,1.1437885233327425
2013-04-02,1.1474771119367377,1.1497044996633627
2013-04-03,1.133306872361365,1.1375795680410588
2013-04-04,1.1361655175305179,1.1421850042539003
2013-04-05,1.1292928789613772,1.1372794388918055
2013-04-08,1.1374276165325066,1.144447413174403
2013-04-09,1.1422063668797922,1.148503714934293
2013-04-10,1.157919308396317,1.162502979013116
2013-04-11,1.1630284657105208,1.1666324808245956
2013-04-12,1.1581844351784267,1.1633230162210966
2013-04-15,1.1330958062504766,1.1366058017870044
2013-04-16,1.151950439222521,1.1528674747863301
2013-04-17,1.1318062591928897,1.1363495569177642
2013-04-18,1.1215900596674688,1.128734874628029
2013-04-19,1.1292431706667774,1.1387218106043275
2013-04-22,1.1345350931245133,1.1440301103161947
2013-04-23,1.1484079742438271,1.1559500102921658
2013-04-24,1.1601010428741316,1.15595733923506
2013-04-25,1.1609920425506097,1.160621317613703
2013-04-26,1.1547678446847107,1.1584833219676973
2013-04-29,1.162876380392334,1.1668081966993522
2013-04-30,1.1680044472971727,1.1697075980101845
2013-05-01,1.1568775617387648,1.1588200958314216
2013-05-02,1.162049825869914,1.169722255895973
2013-05-03,1.1756040689268454,1.1820448902217164
2013-05-06,1.1801624030948394,1.1842999701993249
2013-05-07,1.188023534224983,1.190494178227868
2013-05-08,1.1874701070133369,1.1954217304186456
2013-05-09,1.1844443837970362,1.1910140862865954
2013-05-10,1.1924740333890704,1.196161238632142
2013-05-13,1.1915452252789573,1.1962125412324018
2013-05-14,1.2031730896956239,1.208344712420248
2013-05-15,1.215129844292439,1.2145243519403552
2013-05-16,1.2020447184895635,1.2084398993005203
2013-05-17,1.2146421635106779,1.2208869469007604
2013-05-20,1.2174162771803236,1.2200230254127669
2013-05-21,1.2156466634239145,1.2221243763443017
2013-05-22,1.208878711633299,1.212012937716154
2013-05-23,1.2062626248416815,1.208469215072097
2013-05-24,1.2082888835211791,1.20780290691019
2013-05-28,1.2171952295210893,1.2154615628572907
2013-05-29,1.20728576678259,1.2068950117648314
2013-05-30,1.21759917066163,1.2113247321029168
2013-05-31,1.202912984917451,1.193994016591912
2013-06-03,1.208323090309083,1.201081551257378
2013-06-04,1.1998343060928,1.1944626220503798
2013-06-05,1.1836435431274277,1.178003246347615
2013-06-06,1.1930889304121002,1.188004840209702
2013-06-07,1.2081444286712004,1.2032487732976083
2013-06-10,1.2081811632644655,1.2028314704394
2013-06-11,1.1948573752387162,1.1906186808797175
2013-06-12,1.185418216395243,1.1806537317321015
2013-06-13,1.2036266323048035,1.1981088605176033
2013-06-14,1.1994696852234574,1.1910579705666084
2013-06-17,1.2070434819543496,1.2000711402888526
2013-06-18,1.2152277996167302,1.2094210838748214
2013-06-19,1.1975808975452746,1.192668818588345
2013-06-20,1.1736005860125875,1.1628397528768406
2013-06-21,1.1745019683189568,1.1659442752113587
2013-06-24,1.1604420491961767,1.1517838637662152
2013-06-25,1.1743561936158653,1.1627226685452379
2013-06-26,1.1825714480020226,1.1738737445361356
2013-06-27,1.1952184583626635,1.1811515635847938
2013-06-28,1.1901169956637894,1.176084940233731
2013-07-01,1.1976734918903615,1.1824402062512422
2013-07-02,1.1982695221472524,1.1817958849180181
2013-07-03,1.1966707765776792,1.1827697405494246
2013-07-05,1.2097606604460867,1.1948360406285752
2013-07-08,1.2162103956833255,1.2011107776516026
2013-07-09,1.22694459120331,1.2097944130756642
2013-07-10,1.2302777036970423,1.210014102607786
2013-07-11,1.2442596362697336,1.2264149361447492
2013-07-12,1.2457606506388188,1.2302002457722578
2013-07-15,1.2507999103957745,1.2318916227884786
2013-07-16,1.243732338880126,1.227322831290108
2013-07-17,1.2468439274339382,1.2307274827738794
2013-07-18,1.2560659322365852,1.236921690802423
2013-07-19,1.2560432359048987,1.2389131969678966
2013-07-22,1.2637795793885254,1.241431940134992
2013-07-23,1.262251096614663,1.2391328865000182
2013-07-24,1.2559660028527966,1.2344102765782217
2013-07-25,1.269215239953491,1.237566012135647
2013-07-26,1.275614161190028,1.2385910809899607
2013-07-29,1.2702691102979335,1.2339636579484363
2013-07-30,1.2737874068473631,1.23442493446401
2013-07-31,1.2738111840838806,1.2342565475321479
2013-08-01,1.2961870754600526,1.2497348280379643
2013-08-02,1.296485975232238,1.2517849657465918
2013-08-05,1.296485975232238,1.2517849657465918
2013-08-06,1.2906100089312733,1.2446209584247976
2013-08-07,1.2848879322278555,1.2398840991680962
2013-08-08,1.2888475704815943,1.244701606765506
2013-08-09,1.2893677720298369,1.240258071163079
2013-08-12,1.2891763812982242,1.2388281519146702
2013-08-13,1.2915188757592873,1.2422672084056323
2013-08-14,1.2874320047506793,1.2358364654646186
2013-08-15,1.2693655114974567,1.21818674169374
2013-08-16,1.268219547662843,1.2141611274040407
2013-08-19,1.2610701463338145,1.2069972095920587
2013-08-20,1.2689960157250229,1.211609381680495
2013-08-21,1.2608982023110178,1.2046067605499298
2013-08-22,1.2711495150332526,1.214989719734715
2013-08-23,1.2723682737008415,1.2197852974281587
2013-08-26,1.2686751742529614,1.2148577822716693
2013-08-27,1.2507842563043683,1.1955728932532206
2013-08-28,1.253186449419809,1.1988579033575468
2013-08-29,1.2566126752242408,1.2012117428865239
2013-08-30,1.2479001409028583,1.1973987144005789
2013-09-03,1.250107023775698,1.2023849479938102
2013-09-04,1.2584427919738805,1.212144650356895
2013-09-05,1.2573043733009004,1.2136111791184554
2013-09-06,1.2598957901308543,1.2136772373597904
2013-09-09,1.2692333917516818,1.2258053693512256
2013-09-10,1.2817251665218792,1.2348098774295637
2013-09-11,1.2819467709213441,1.238578867087952
2013-09-12,1.2785854151272311,1.2343919561168362
2013-09-13,1.2818355303756759,1.2377429349526852
2013-09-16,1.2940841437325732,1.2447895949108072
2013-09-17,1.2977941080225723,1.250039792939942
2013-09-18,1.3160763361934102,1.2652623686457276
2013-09-19,1.3164398656423184,1.2629305485305287
2013-09-20,1.306625692664553,1.2538161224029234
2013-09-23,1.3010581840023898,1.2478986287245308
2013-09-24,1.2980776060685808,1.2446576574477612
2013-09-25,1.293379640310099,1.2412479601751703
2013-09-26,1.2990481547323913,1.2455742379237371
2013-09-27,1.293205394697288,1.2405000161852044
2013-09-30,1.2921458503759973,1.2330207553051693
2013-10-01,1.3010101991627157,1.2428831254227406
2013-10-02,1.2970983777952976,1.2420545330920663
2013-10-03,1.2895646091699313,1.2309016105035364
2013-10-04,1.2984715748494848,1.2395834357092286
2013-10-07,1.2937559577381499,1.2290390903332142
2013-10-08,1.2789570154665957,1.2138824833589517
2013-10-09,1.2783865811354447,1.2145791382265803
2013-10-10,1.303147294946555,1.2410940032983462
2013-10-11,1.3103684789208319,1.2488958575412146
2013-10-14,1.3125630484025859,1.2539847588889328
2013-10-15,1.3027476987584181,1.2451269573926382
2013-10-16,1.3146089010250233,1.2623439907317915
2013-10-17,1.326318361742228,1.2708571794514743
2013-10-18,1.327763026637422,1.279179712271369
2013-10-21,1.326397684450441,1.2792970596350413
2013-10-22,1.332351002945283,1.2866370432474379
2013-10-23,1.3303369092039112,1.2805582528876287
2013-10-24,1.3397684741313403,1.2847304842495593
2013-10-25,1.342730968789162,1.2903766736874556
2013-10-28,1.3401395595460668,1.292092487275734
2013-10-29,1.3422708591681245,1.2993077837198657
2013-10-30,1.3405459887513786,1.2929724582385578
2013-10-31,1.3384829426911682,1.2880082440591047
2013-11-01,1.3422029245700793,1.2917478744991224
2013-11-04,1.3422029245700793,1.2917478744991224
2013-11-05,1.3403495872780222,1.2881237624086965
2013-11-06,1.347908157921242,1.2936183062823605
2013-11-07,1.3327627493988798,1.276564831131584
2013-11-08,1.3516683764694677,1.2937059813785852
2013-11-11,1.3528835895701896,1.2946412418658788
2013-11-12,1.3463457111430734,1.2915724351153244
2013-11-13,1.3555013046433715,1.3020281585946747
2013-11-14,1.3604516339519508,1.3083264057156212
2013-11-15,1.3608819584449838,1.3138502043518099
2013-11-18,1.3584706235411323,1.3089913272236104
2013-11-19,1.3547403714940807,1.3063171030017404
2013-11-20,1.3502388818449025,1.301567842041659
2013-11-21,1.3655040996737566,1.3121477198790403
2013-11-22,1.3678808762381867,1.3186578856455915
2013-11-25,1.3667822530567584,1.3169919696259773
2013-11-26,1.3706214827752874,1.3171892608903195
2013-11-27,1.371585523080709,1.3204625834044985
2013-11-29,1.3678907883595153,1.3194251096310674
2013-12-02,1.3659236507532726,1.3158375659937969
2013-12-03,1.358837272300369,1.3116362966829558
2013-12-04,1.3574005656723502,1.309926587710904
2013-12-05,1.3535262068947045,1.3042420662635288
2013-12-06,1.371564858188499,1.3188989698623714
2013-12-09,1.3720069153339625,1.3212955414143057
2013-12-10,1.3694102856861659,1.3170942721034642
2013-12-11,1.3536639340618444,1.3021888814058613
2013-12-12,1.3525024551120728,1.2972788976345933
2013-12-13,1.35439277005448,1.297147340394582
2013-12-16,1.3630362324720828,1.3053453632526404
2013-12-17,1.3622469185872,1.3012975030623546
2013-12-18,1.3833167282343684,1.3229614574339197
2013-12-19,1.3781698934849458,1.3221942334484436
2013-12-20,1.3816484084485332,1.3285655282843525
2013-12-23,1.3846395213078628,1.335630999390775
2013-12-24,1.3866462857218804,1.339525361269156
2013-12-26,1.3916470629289448,1.3458821179151514
2013-12-27,1.3916043407610492,1.345429115052767
2013-12-30,1.3931815651832244,1.345187941644638
2013-12-31,1.3965771437723449,1.3505144490164842
2014-01-02,1.387448807424338,1.3385463078294246
2014-01-03,1.3872347698022782,1.3381006186576712
2014-01-06,1.3847328145068425,1.334739621047268
2014-01-07,1.390000428249339,1.3428571933083837
2014-01-08,1.3927219556651955,1.3425722269478173
2014-01-09,1.393439366558531,1.343039857191464
2014-01-10,1.3961099704219058,1.346137829513194
2014-01-13,1.3796455603133377,1.3292085087204482
2014-01-14,1.3937635128759076,1.3435878488407043
2014-01-15,1.3942671255670087,1.3505290763977464
2014-01-16,1.3923700970323567,1.3487097512575767
2014-01-17,1.389199403113475,1.3434562916006927
2014-01-21,1.3952425687846322,1.3471827061686055
2014-01-22,1.4011290646769157,1.3479571546533633
2014-01-23,1.3886822259473868,1.3359743860850415
2014-01-24,1.3587192941409048,1.3080853214988413
2014-01-27,1.3471899628461392,1.3017067129723014
2014-01-28,1.3552625270871888,1.3097000416840372
2014-01-29,1.3445884318468548,1.2963290097660372
2014-01-30,1.356034693254597,1.3109348067218107
2014-01-31,1.3558485870446675,1.302459220385166
2014-02-03,1.3273283583058624,1.2727215758962716
2014-02-04,1.3411036108861982,1.2824465546519523
2014-02-05,1.3422970240397527,1.279845467336394
2014-02-06,1.356813802265465,1.2957664799268838
2014-02-07,1.373176176706254,1.3130026189607404
2014-02-10,1.3649143521944078,1.31506302831769
2014-02-11,1.3772966500690726,1.329610404939764
2014-02-12,1.38033930494612,1.3292523908642349
2014-02-13,1.38329450268787,1.3369753805966662
2014-02-14,1.3876229424577677,1.343405184957624
2014-02-18,1.3891824033734888,1.3449614848091203
2014-02-19,1.381469767151053,1.336186304730646
2014-02-20,1.3884999041770065,1.3442454566580622
2014-02-21,1.3891353326746827,1.3416662212230477
2014-02-24,1.3975052770560916,1.3499664573672439
2014-02-25,1.3965265999945877,1.3481471322270746
2014-02-26,1.3981395443801268,1.3481763869895989
2014-02-27,1.4033966967872922,1.3548472755673366
2014-02-28,1.405506418918965,1.358617393896338
2014-03-03,1.3968459883037057,1.3485928213988279
2014-03-04,1.4141222536358182,1.3691827335438058
2014-03-05,1.4141305039480532,1.3691096858288438
2014-03-06,1.4166278510024413,1.371462375236991
2014-03-07,1.4180850765867286,1.3722003444599424
2014-03-10,1.4132978534712957,1.3715646777144779
2014-03-11,1.4078433451522576,1.364594195394911
2014-03-12,1.4068082877400343,1.3650106298041398
2014-03-13,1.3914839746929009,1.349038510570581
2014-03-14,1.3873970189414375,1.3452318237884244
2014-03-17,1.3977149152225665,1.3581643910339531
2014-03-18,1.4039516302073556,1.3679698203865764
2014-03-19,1.3987120509607827,1.359581909146156
2014-03-20,1.4011926686615517,1.3677944701941276
2014-03-21,1.406376812887527,1.3637831784569974
2014-03-24,1.4011879844557702,1.3571487691410662
2014-03-25,1.4101557907994906,1.3631255706396395
2014-03-26,1.4028721778315332,1.3535832557670384
2014-03-27,1.4035829141447849,1.3510113340226555
2014-03-28,1.4096224516120275,1.3572803263810773
2014-03-31,1.4203698604460187,1.3680355544109075
2014-04-01,1.4263032209355244,1.3776656335710822
2014-04-02,1.4296471225250889,1.381596563902619
2014-04-03,1.4304762975315,1.380040264051123
2014-04-04,1.4141210344496504,1.362738301801586
2014-04-07,1.3953640409894366,1.3480887118933744
2014-04-08,1.4011871114776373,1.353144791094567
2014-04-09,1.4117533944836573,1.3679187137435076
2014-04-10,1.383101546546247,1.339350011076707
2014-04-11,1.3721954662263425,1.326643900666696
2014-04-14,1.377786688605641,1.3375453133177997
2014-04-15,1.3849141342284126,1.3465835186849473
2014-04-16,1.3989560711355675,1.360707147207161
2014-04-17,1.4044407868245328,1.3625629516091369
2014-04-21,1.405193494409658,1.367706795097903
2014-04-22,1.4138003809235236,1.373303641449054
2014-04-23,1.4114329016432716,1.370264089461024
2014-04-24,1.4079635807450455,1.3726167788691714
2014-04-25,1.3946424761259,1.3615035367638122
2014-04-28,1.3945809950828834,1.365909411029627
2014-04-29,1.4106872778957191,1.3724121739141981
2014-04-30,1.4179088400826114,1.3765184544381839
2014-05-01,1.4195521930251969,1.3763212523651904
2014-05-02,1.4211299204745302,1.3744653587718652
2014-05-05,1.42112992047453,1.3744653587718652
2014-05-06,1.413039423436102,1.3621111251161035
2014-05-07,1.42651355682365,1.3697613792359555
2014-05-08,1.4266572729321736,1.3678798408364505
2014-05-09,1.4274493714414114,1.3699583020152175
2014-05-12,1.441935615760174,1.3832095491989385
2014-05-13,1.4357118384010554,1.383792928481264
2014-05-14,1.4242307910867906,1.377287710883505
2014-05-15,1.4107418058821786,1.3643938091048287
2014-05-16,1.4159521827819441,1.36950614523589
2014-05-19,1.4207819214882391,1.374771603962038
2014-05-20,1.409717271184795,1.3658377907863986
2014-05-21,1.4156149178152662,1.3769230654477649
2014-05-22,1.4160412437622172,1.3801756742466444
2014-05-23,1.4202867900797425,1.3860392013412743
2014-05-27,1.426961780523484,1.3943385350197157
2014-05-28,1.423600989388106,1.3927851419024713
2014-05-29,1.4270694982984042,1.400260373335149
2014-05-30,1.430466677236018,1.4028420024833512
2014-06-02,1.4326142692611612,1.403863027508377
2014-06-03,1.430829348485823,1.4033306594161585
2014-06-04,1.4370050981297502,1.4059852888713202
2014-06-05,1.4457144373368154,1.415159735985633
2014-06-06,1.4523873513080303,1.4217087537675677
2014-06-09,1.4534561754532784,1.4230434130382268
2014-06-10,1.4518030921638423,1.4226933676638787
2014-06-11,1.4444030478627636,1.4176612428457083
2014-06-12,1.434842102139509,1.40761159327076
2014-06-13,1.435021301105004,1.4120238386531245
2014-06-16,1.434604634301832,1.4132052863039326
2014-06-17,1.4443301077364796,1.416275572384942
2014-06-18,1.4493757207090963,1.4272076354264573
2014-06-19,1.447302023944759,1.4290308626051595
2014-06-20,1.4505574543145496,1.431503169342451
2014-06-23,1.4497570190973206,1.4313135465938849
2014-06-24,1.4392676631654473,1.422102599326092
2014-06-25,1.4458032934109215,1.4290673627586392
2014-06-26,1.4428675864592415,1.4273826581136317
2014-06-27,1.4458123687040316,1.4301101988509886
2014-06-30,1.4492450827310663,1.42957783075877
2014-07-01,1.4545783876493346,1.4391242233395192
2014-07-02,1.4513568903221905,1.4400723370823498
2014-07-03,1.4591260679862066,1.4479632251408752
2014-07-07,1.453325048225475,1.44228210978888
2014-07-08,1.4487218136616502,1.4321157487475606
2014-07-09,1.4535569453193928,1.4387668779344744
2014-07-10,1.449855291482293,1.432823228551718
2014-07-11,1.4528071063545156,1.4349308008285044
2014-07-14,1.4575657464625376,1.4418809641996595
2014-07-15,1.4564487673127362,1.4390951122414997
2014-07-16,1.4560368790320126,1.4451408730292352
2014-07-17,1.4464100256532193,1.4280390377029173
2014-07-18,1.4618985291974156,1.4426977664147276
2014-07-21,1.456513094443412,1.4393503462415649
2014-07-22,1.4638735436143033,1.4465703436741775
2014-07-23,1.4637450468850723,1.449108261662968
2014-07-24,1.460400429028634,1.449815652442361
2014-07-25,1.454009358811928,1.4427852777583146
2014-07-28,1.4582487149182066,1.443201023408927
2014-07-29,1.45177256923526,1.4366665166636194
2014-07-30,1.4481337408787376,1.4367540280072064
2014-07-31,1.4218544375449937,1.408020038890676
2014-08-01,1.421737368361122,1.40399433903614
2014-08-04,1.4217373683611219,1.40399433903614
2014-08-05,1.4194806587495858,1.3903959940459432
2014-08-06,1.4218128725360237,1.3904177378213263
2014-08-07,1.420295426350805,1.3826917148031905
2014-08-08,1.4362042005169704,1.3986360894121606
2014-08-11,1.4360414133203319,1.40249552115333
2014-08-12,1.4349705044393424,1.4002001386211198
2014-08-13,1.4431878432935399,1.409591505021341
2014-08-14,1.4480871578492547,1.4157173275942099
2014-08-15,1.4456625083917394,1.4156304408820082
2014-08-18,1.4570464541749273,1.4277081358246815
2014-08-19,1.4616099073855044,1.434847607243458
2014-08-20,1.4674092562577814,1.4384028912972566
2014-08-21,1.470794121964182,1.4426460211235403
2014-08-22,1.4667712400589643,1.4397714233064298
2014-08-25,1.4720556704279646,1.4466647304388576
2014-08-26,1.469873804320501,1.4481852920970504
2014-08-27,1.4701257003777348,1.4482576829589966
2014-08-28,1.468947397275609,1.4458102707777662
2014-08-29,1.4739875288110564,1.4506109605028976
2014-09-02,1.4777916755777658,1.4498217321679556
2014-09-03,1.4761117264796029,1.4486921165200046
2014-09-04,1.470242937951629,1.4464692132390713
2014-09-05,1.4767885683376656,1.4537534663817409
2014-09-08,1.47444405421256,1.449285916044491
2014-09-09,1.4658469806807373,1.4398003266176098
2014-09-10,1.462633211623501,1.4450499457540045
2014-09-11,1.4635306674615087,1.4463243431258481
2014-09-12,1.45210577463825,1.4377005496745168
2014-09-15,1.4514889806099973,1.4366795645141501
2014-09-16,1.4592422370206533,1.4474322149984165
2014-09-17,1.461127959839245,1.4493075714305435
2014-09-18,1.4652099888163492,1.4563963957627575
2014-09-19,1.4595289927251769,1.4557013020651446
2014-09-22,1.4474274204016309,1.4440362969080964
2014-09-23,1.437545796358832,1.435694818979422
2014-09-24,1.445987720133559,1.4469398864257177
2014-09-25,1.4342038236381234,1.423544644785472
2014-09-26,1.443810471401651,1.4357527139911126
2014-09-29,1.444545843038269,1.4320961357641881
2014-09-30,1.4320629614676463,1.4281064181493817
2014-10-01,1.415451504911037,1.4091860631608442
2014-10-02,1.418897583723416,1.4091933110859718
2014-10-03,1.4285179039387004,1.4249276726449003
2014-10-06,1.427449392868758,1.4226974330495086
2014-10-07,1.4056895499848843,1.4011776362307202
2014-10-08,1.4216544913080622,1.4256445101178956
